epoch,step,train/data_time,train/grad_norm,train/loss_epoch,train/loss_step,train/step_time,val/data_time,val/loss,val/step_time
0,0,13.482518196105957,195781.734375,,1.0895473957061768,1.2497609853744507,,,
0,1,13.51642894744873,472067.6875,,1.1633424758911133,1.1166001558303833,,,
0,2,13.550973892211914,207656.3125,,1.0349358320236206,1.070595622062683,,,
0,3,13.576059341430664,105069.6328125,,1.0015954971313477,1.0417338609695435,,,
0,4,13.5787353515625,120731.0546875,,0.9970453381538391,1.0276236534118652,,,
0,5,13.559965133666992,112386.828125,,0.9868945479393005,1.0199569463729858,,,
0,6,13.566351890563965,72270.46875,,0.9628509879112244,1.014554500579834,,,
0,7,13.561327934265137,108157.4140625,,0.9150655269622803,1.0110647678375244,,,
0,8,13.561695098876953,155383.921875,,0.848651647567749,1.0061633586883545,,,
0,9,13.562241554260254,154454.890625,,0.8076581954956055,1.0045095682144165,,,
0,10,13.554737091064453,125041.0390625,,0.7610764503479004,1.0038353204727173,,,
0,11,13.554837226867676,130666.2109375,,0.6606782078742981,1.0035513639450073,,,
0,12,13.5510892868042,139256.921875,,0.6431064605712891,1.0034801959991455,,,
0,13,13.549845695495605,135290.140625,,0.45909714698791504,1.002617597579956,,,
0,14,13.544168472290039,128530.6484375,,0.4440150260925293,1.0023609399795532,,,
0,15,13.5453462600708,144476.53125,,0.599281370639801,1.000260829925537,,,
0,16,13.545193672180176,137539.59375,,0.3832968473434448,0.999691903591156,,,
0,17,13.543633460998535,138529.671875,,0.48199164867401123,0.9986312389373779,,,
0,18,13.543655395507812,100802.96875,,0.3190338611602783,0.9984081387519836,,,
0,19,13.539960861206055,101008.109375,,0.47984200716018677,0.9983769655227661,,,
0,20,13.539185523986816,96460.8671875,,0.3840808570384979,0.9983968138694763,,,
0,21,13.536262512207031,108430.1796875,,0.3434193730354309,0.9988179206848145,,,
0,22,13.534876823425293,151690.953125,,0.2829633951187134,0.9982791543006897,,,
0,23,13.534528732299805,130207.46875,,0.3559567928314209,0.9981005191802979,,,
0,24,13.532365798950195,89392.8828125,,0.2605673670768738,0.9980392456054688,,,
0,25,13.534896850585938,64769.0546875,,0.46115443110466003,0.9978244304656982,,,
0,26,13.5328950881958,94609.8515625,,0.2815997898578644,0.9977454543113708,,,
0,27,13.532971382141113,54909.78515625,,0.3153280019760132,0.9979010820388794,,,
0,28,13.533041954040527,83415.71875,,0.3892114758491516,0.9978427290916443,,,
0,29,13.530134201049805,78992.5,,0.3032916486263275,0.9981229305267334,,,
0,30,13.530424118041992,107734.0859375,,0.28084224462509155,0.9983382821083069,,,
0,31,13.528441429138184,80274.4296875,,0.35072964429855347,0.9985814690589905,,,
0,32,13.527802467346191,36826.65625,,0.22664034366607666,0.9985550045967102,,,
0,33,13.526674270629883,81279.890625,,0.36780619621276855,0.9991673827171326,,,
0,34,13.52576732635498,70475.53125,,0.20606571435928345,0.9995467066764832,,,
0,35,13.526415824890137,153079.71875,,0.2148778885602951,0.9995280504226685,,,
0,36,13.525677680969238,118252.5546875,,0.1904665231704712,0.9995105266571045,,,
0,37,13.525479316711426,131759.265625,,0.2822403907775879,0.9993754029273987,,,
0,38,13.524471282958984,95671.078125,,0.19124801456928253,0.9995627999305725,,,
0,39,13.525335311889648,117188.9921875,,0.42220598459243774,0.9992724061012268,,,
,0,,,,,,1189.440185546875,,0.6198355555534363
,1,,,,,,797.6065063476562,,0.5149878859519958
,2,,,,,,601.6983642578125,,0.4516429305076599
,3,,,,,,484.1563415527344,,0.40913498401641846
,4,,,,,,405.7859191894531,,0.37857306003570557
,5,,,,,,349.81402587890625,,0.35752609372138977
,6,,,,,,307.83026123046875,,0.3398665487766266
,7,,,,,,275.1883850097656,,0.32499444484710693
,8,,,,,,249.07875061035156,,0.3140646517276764
,9,,,,,,227.7008056640625,,0.3067772388458252
,10,,,,,,209.87876892089844,,0.29883894324302673
,11,,,,,,194.8142852783203,,0.2938075363636017
,12,,,,,,181.8853302001953,,0.2896415889263153
,13,,,,,,170.68934631347656,,0.28428590297698975
,14,,,,,,160.8853759765625,,0.27959367632865906
,15,,,,,,152.23648071289062,,0.27662819623947144
,16,,,,,,144.54962158203125,,0.2732369601726532
,17,,,,,,137.66749572753906,,0.2711530327796936
,18,,,,,,131.47366333007812,,0.26861196756362915
,19,,,,,,125.86978912353516,,0.26697996258735657
,20,,,,,,120.77424621582031,,0.2642660439014435
,21,,,,,,116.12740325927734,,0.26311570405960083
,22,,,,,,111.8647232055664,,0.26070132851600647
,23,,,,,,107.94371795654297,,0.2587401866912842
,24,,,,,,104.3208236694336,,0.2579197883605957
,25,,,,,,100.96976470947266,,0.25701621174812317
,26,,,,,,97.8537826538086,,0.2559405565261841
,27,,,,,,94.95814514160156,,0.2554425597190857
,28,,,,,,92.2508316040039,,0.25497138500213623
,29,,,,,,89.71990966796875,,0.2541305720806122
,30,,,,,,87.35044860839844,,0.2533646821975708
,31,,,,,,85.11996459960938,,0.25282514095306396
,32,,,,,,83.02058410644531,,0.2525500953197479
,33,,,,,,81.04532623291016,,0.2511902451515198
,34,,,,,,79.177001953125,,0.2503299117088318
,35,,,,,,77.40998840332031,,0.24998539686203003
,36,,,,,,75.7357177734375,,0.2486058622598648
,37,,,,,,74.14630889892578,,0.24807782471179962
,38,,,,,,72.636962890625,,0.24781937897205353
,39,,,,,,71.20429229736328,,0.2474678009748459
0,39,,,,,,,0.20021744072437286,
0,39,,,0.5267773866653442,,,,,
1,40,17.154552459716797,83930.453125,,0.3164149522781372,0.9996948838233948,,,
1,41,17.069854736328125,165198.53125,,0.17663350701332092,0.9999143481254578,,,
1,42,16.990243911743164,168529.71875,,0.26651227474212646,0.9999493956565857,,,
1,43,16.91373634338379,119656.8046875,,0.16620610654354095,1.0000731945037842,,,
1,44,16.84151268005371,141682.328125,,0.2721439003944397,0.9999879598617554,,,
1,45,16.770599365234375,120698.25,,0.2304934710264206,1.000101923942566,,,
1,46,16.70321273803711,64293.96875,,0.18803654611110687,1.0000492334365845,,,
1,47,16.639699935913086,117345.8046875,,0.24686112999916077,1.0000711679458618,,,
1,48,16.57870101928711,108442.0546875,,0.23849555850028992,1.0001392364501953,,,
1,49,16.520174026489258,95169.6015625,,0.2478143721818924,0.9999379515647888,,,
1,50,16.46397590637207,96590.1953125,,0.1520698368549347,1.0002509355545044,,,
1,51,16.409976959228516,89338.7734375,,0.27604854106903076,1.000509262084961,,,
1,52,16.35680389404297,72430.203125,,0.13023969531059265,1.0007671117782593,,,
1,53,16.305601119995117,129246.359375,,0.1542486548423767,1.0007792711257935,,,
1,54,16.257482528686523,65568.09375,,0.1679457277059555,1.0008641481399536,,,
1,55,16.211013793945312,171079.734375,,0.34308239817619324,1.0008794069290161,,,
1,56,16.16669464111328,176481.71875,,0.25030583143234253,1.0009320974349976,,,
1,57,16.123355865478516,70689.3828125,,0.26626887917518616,1.0009621381759644,,,
1,58,16.08184242248535,181727.734375,,0.31331920623779297,1.0009965896606445,,,
1,59,16.04071807861328,218088.265625,,0.16787417232990265,1.00094473361969,,,
1,60,16.000904083251953,109271.4375,,0.20830275118350983,1.0009355545043945,,,
1,61,15.962971687316895,182328.953125,,0.277678906917572,1.001186728477478,,,
1,62,15.925621032714844,230341.890625,,0.17827530205249786,1.0011810064315796,,,
1,63,15.890727043151855,131603.90625,,0.1970525085926056,1.001144289970398,,,
1,64,15.85578727722168,96346.578125,,0.18232202529907227,1.0012515783309937,,,
1,65,15.822221755981445,146512.40625,,0.10385012626647949,1.0015332698822021,,,
1,66,15.790031433105469,86113.1171875,,0.1029517725110054,1.0014495849609375,,,
1,67,15.759015083312988,123225.84375,,0.18944832682609558,1.0014891624450684,,,
1,68,15.728281021118164,145773.9375,,0.22566229104995728,1.0015606880187988,,,
1,69,15.698309898376465,76344.2109375,,0.18752700090408325,1.0016200542449951,,,
1,70,15.669722557067871,131565.15625,,0.2240663766860962,1.001608967781067,,,
1,71,15.640896797180176,146433.234375,,0.12551455199718475,1.0016131401062012,,,
1,72,15.613544464111328,69971.7421875,,0.2374880015850067,1.00176203250885,,,
1,73,15.587346076965332,96173.6171875,,0.23826265335083008,1.0017774105072021,,,
1,74,15.561344146728516,145549.609375,,0.1396780014038086,1.001824975013733,,,
1,75,15.536489486694336,101563.140625,,0.11033924669027328,1.0018116235733032,,,
1,76,15.512127876281738,69033.03125,,0.23772680759429932,1.001846432685852,,,
1,77,15.488142013549805,134592.015625,,0.10324535518884659,1.002020001411438,,,
1,78,15.465110778808594,115374.0859375,,0.19617392122745514,1.0020006895065308,,,
1,79,15.442129135131836,36810.91796875,,0.12110103666782379,1.0020283460617065,,,
,40,,,,,,126.35157012939453,,0.24743437767028809
,41,,,,,,123.7381362915039,,0.24623504281044006
,42,,,,,,121.24156951904297,,0.24584849178791046
,43,,,,,,118.85527801513672,,0.2456112802028656
,44,,,,,,116.57069396972656,,0.24559286236763
,45,,,,,,114.38436889648438,,0.24468092620372772
,46,,,,,,112.290283203125,,0.2437860071659088
,47,,,,,,110.28206634521484,,0.24279901385307312
,48,,,,,,108.35150146484375,,0.24242819845676422
