epoch,step,train/data_time,train/grad_norm,train/loss_step,train/step_time
0,0,,326108.5625,1.102205753326416,1.8286904096603394
0,1,18.432727813720703,341034.71875,1.089245319366455,1.4213498830795288
0,2,18.57463836669922,218886.671875,1.0262861251831055,1.2832016944885254
0,3,18.682668685913086,156499.453125,0.9906607866287231,1.2160885334014893
0,4,18.695934295654297,175794.28125,0.9960004091262817,1.1724109649658203
0,5,18.736356735229492,150176.734375,0.9570670127868652,1.1427897214889526
0,6,18.750947952270508,107341.9765625,0.9037516117095947,1.1261693239212036
0,7,18.77810287475586,179148.984375,0.8860995769500732,1.1132086515426636
0,8,18.76272964477539,161879.0,0.804546058177948,1.1021889448165894
0,9,18.77144432067871,138883.78125,0.7626848816871643,1.0924063920974731
0,10,18.759536743164062,237712.171875,0.7274450659751892,1.0849288702011108
0,11,18.76300621032715,150488.421875,0.8200898170471191,1.078804612159729
0,12,18.769075393676758,165651.203125,0.6646989583969116,1.0752437114715576
0,13,18.765653610229492,181053.71875,0.6174163222312927,1.071406364440918
0,14,18.765045166015625,171663.359375,0.6744431257247925,1.0664933919906616
0,15,18.74614715576172,146925.453125,0.5422283411026001,1.0641756057739258
0,16,18.758560180664062,104037.828125,0.6048840284347534,1.060105323791504
0,17,18.75184440612793,189622.671875,0.5098572969436646,1.058151125907898
0,18,18.750356674194336,165364.390625,0.4169856607913971,1.054559350013733
0,19,18.751375198364258,143767.4375,0.4345850348472595,1.0525442361831665
0,20,18.75222396850586,173596.578125,0.4555373787879944,1.0505292415618896
0,21,18.74065589904785,146485.921875,0.32638487219810486,1.047865629196167
0,22,18.743040084838867,186185.953125,0.5123707056045532,1.0456706285476685
0,23,18.739904403686523,103750.390625,0.3628382086753845,1.0447258949279785
0,24,18.741661071777344,93606.8828125,0.2713128328323364,1.0430305004119873
0,25,18.738563537597656,107568.46875,0.3032272160053253,1.0417354106903076
0,26,18.745981216430664,135183.8125,0.2746264934539795,1.0408000946044922
0,27,18.74652099609375,127842.71875,0.3403569757938385,1.0391794443130493
0,28,18.742103576660156,122116.40625,0.3245682418346405,1.0378144979476929
0,29,18.746131896972656,103014.8671875,0.40904057025909424,1.0376384258270264
0,30,18.743511199951172,78188.390625,0.409254789352417,1.0373271703720093
0,31,18.745201110839844,125602.5546875,0.444784551858902,1.0358632802963257
0,32,18.74149513244629,89178.6796875,0.3770589232444763,1.035011649131775
0,33,18.746829986572266,115228.109375,0.3501631021499634,1.0348355770111084
0,34,18.74297332763672,121870.140625,0.3429436981678009,1.0345818996429443
0,35,18.742313385009766,99205.0546875,0.2839241623878479,1.033656358718872
0,36,18.740814208984375,103469.6171875,0.380031943321228,1.0329556465148926
0,37,18.741731643676758,124825.7109375,0.26249298453330994,1.0329678058624268
0,38,18.74342155456543,76825.640625,0.2349749505519867,1.0326075553894043
0,39,18.740005493164062,75383.5703125,0.22510753571987152,1.0325075387954712
0,40,18.743064880371094,142342.578125,0.20555470883846283,1.031814694404602
0,41,18.74754524230957,75727.984375,0.30162835121154785,1.032329797744751
0,42,18.744295120239258,233687.5625,0.29110363125801086,1.0313732624053955
0,43,18.744991302490234,192840.0,0.2559744715690613,1.0315104722976685
0,44,18.747060775756836,84357.953125,0.19676600396633148,1.0317398309707642
0,45,18.74799919128418,81488.6953125,0.21082256734371185,1.0319030284881592
0,46,18.74909210205078,146046.734375,0.20237678289413452,1.032004952430725
0,47,18.74753189086914,130046.5,0.31125015020370483,1.0321685075759888
0,48,18.74871826171875,150983.90625,0.1964547336101532,1.032212257385254
0,49,18.74658203125,199513.84375,0.2048753947019577,1.0324424505233765
0,50,18.748519897460938,118215.734375,0.16348397731781006,1.0319551229476929
0,51,18.74444580078125,96388.3984375,0.19438470900058746,1.0323662757873535
0,52,18.745431900024414,194073.953125,0.190238356590271,1.0321638584136963
0,53,18.742034912109375,201162.75,0.1769782304763794,1.0315967798233032
0,54,18.74266815185547,178119.296875,0.34438055753707886,1.0318737030029297
0,55,18.741422653198242,171199.21875,0.2932613492012024,1.0318001508712769
0,56,18.744211196899414,310880.40625,0.24852946400642395,1.0317749977111816
0,57,18.745101928710938,172637.359375,0.18665775656700134,1.0319076776504517
0,58,18.742420196533203,85138.4140625,0.20369893312454224,1.0317881107330322
0,59,18.745275497436523,157794.515625,0.30858469009399414,1.031929850578308
0,60,18.74559211730957,169599.59375,0.1745067983865738,1.0318560600280762
0,61,18.747447967529297,117615.484375,0.3264892101287842,1.0314371585845947
0,62,18.745725631713867,179214.9375,0.15918731689453125,1.0318007469177246
0,63,18.748939514160156,138825.71875,0.21818140149116516,1.0314712524414062
0,64,18.748239517211914,121057.2734375,0.23005405068397522,1.0312530994415283
0,65,18.750818252563477,97193.3359375,0.2675943970680237,1.0310990810394287
0,66,18.751293182373047,175318.015625,0.2626483142375946,1.031215786933899
0,67,18.75160026550293,140717.390625,0.14341357350349426,1.0311378240585327
0,68,18.751935958862305,136268.515625,0.2643466293811798,1.0309321880340576
0,69,18.751937866210938,90759.5,0.2761452794075012,1.0315017700195312
0,70,18.754018783569336,130897.859375,0.17943626642227173,1.0313472747802734
0,71,18.752870559692383,144809.5,0.26545050740242004,1.0312507152557373
0,72,18.752717971801758,83306.7265625,0.29832684993743896,1.0312774181365967
0,73,18.753170013427734,106038.125,0.18887528777122498,1.031281590461731
0,74,18.754364013671875,134983.734375,0.22646276652812958,1.0315353870391846
0,75,18.753633499145508,110196.6640625,0.13915584981441498,1.0316429138183594
0,76,18.752099990844727,112748.5703125,0.1782582849264145,1.0318607091903687
0,77,18.750843048095703,123375.171875,0.17833399772644043,1.0313968658447266
0,78,18.748647689819336,203371.8125,0.18648214638233185,1.0314552783966064
0,79,18.750600814819336,151002.984375,0.14242932200431824,1.0312472581863403
0,80,18.752674102783203,110409.3984375,0.29067906737327576,1.0308539867401123
0,81,18.751314163208008,143069.453125,0.14641985297203064,1.0305213928222656
0,82,18.751314163208008,185284.015625,0.19816730916500092,1.0305919647216797
0,83,18.750707626342773,165021.078125,0.17975541949272156,1.0303611755371094
0,84,18.750818252563477,218988.015625,0.18528953194618225,1.0302213430404663
0,85,18.75166130065918,94203.15625,0.13796591758728027,1.030353307723999
0,86,18.750469207763672,159297.921875,0.2502616047859192,1.0302048921585083
0,87,18.751426696777344,173525.6875,0.30513763427734375,1.030417799949646
0,88,18.750797271728516,62676.98046875,0.19816049933433533,1.030160665512085
0,89,18.74949073791504,94197.8984375,0.13992154598236084,1.0304045677185059
0,90,18.74850082397461,139224.078125,0.19054004549980164,1.0303517580032349
0,91,18.746864318847656,101307.4140625,0.1672998070716858,1.030303955078125
0,92,18.747705459594727,98657.4296875,0.1702156513929367,1.0301810503005981
0,93,18.74765968322754,99143.453125,0.10972657054662704,1.0298056602478027
0,94,18.74755859375,125411.578125,0.16141468286514282,1.0294008255004883
0,95,18.748638153076172,50785.95703125,0.27345630526542664,1.0295634269714355
0,96,18.749792098999023,125249.375,0.1739841252565384,1.0291988849639893
0,97,18.749797821044922,123193.125,0.10360777378082275,1.0291569232940674
0,98,18.751039505004883,138190.65625,0.23074465990066528,1.0288196802139282
0,99,18.75274085998535,106486.609375,0.2041018009185791,1.028720736503601
0,100,18.75204086303711,119612.890625,0.2156386375427246,1.0285929441452026
0,101,18.75231170654297,58791.00390625,0.2536846399307251,1.028617024421692
0,102,18.75210189819336,160361.265625,0.14176461100578308,1.0287322998046875
0,103,18.75183868408203,132105.9375,0.1563754379749298,1.0287220478057861
0,104,18.751556396484375,84189.734375,0.19100329279899597,1.028678297996521
0,105,18.751493453979492,172271.3125,0.13406521081924438,1.028640627861023
0,106,18.752079010009766,211362.203125,0.28057149052619934,1.0287030935287476
0,107,18.752275466918945,119374.328125,0.11897814273834229,1.0287368297576904
0,108,18.75387191772461,97999.34375,0.11759844422340393,1.0287953615188599
0,109,18.753406524658203,151267.28125,0.20624449849128723,1.0287824869155884
0,110,18.754220962524414,75077.390625,0.1319594383239746,1.0289742946624756
0,111,18.753185272216797,88853.671875,0.17597696185112,1.0291025638580322
